Data;Ano;AnoNum;Mês;Nome do Mês;Trimestre;Semana do Ano;Dia;Nome do Dia;AnoMês;AnoMesNum;Semestre;SemestreNum;Tri;Mês Nome;Dia da Semana
27/03/2007;2007;2007;3;março;1;13;27;terça-feira;Mar/07;200703;1Sem-07;200701;1ºTRI;MAR;2
28/03/2007;2007;2007;3;março;1;13;28;quarta-feira;Mar/07;200703;1Sem-07;200701;1ºTRI;MAR;3
29/03/2007;2007;2007;3;março;1;13;29;quinta-feira;Mar/07;200703;1Sem-07;200701;1ºTRI;MAR;4
30/03/2007;2007;2007;3;março;1;13;30;sexta-feira;Mar/07;200703;1Sem-07;200701;1ºTRI;MAR;5
31/03/2007;2007;2007;3;março;1;13;31;sábado;Mar/07;200703;1Sem-07;200701;1ºTRI;MAR;6
01/04/2007;2007;2007;4;abril;2;14;1;domingo;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;0
02/04/2007;2007;2007;4;abril;2;14;2;segunda-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;1
03/04/2007;2007;2007;4;abril;2;14;3;terça-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;2
04/04/2007;2007;2007;4;abril;2;14;4;quarta-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;3
05/04/2007;2007;2007;4;abril;2;14;5;quinta-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;4
06/04/2007;2007;2007;4;abril;2;14;6;sexta-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;5
07/04/2007;2007;2007;4;abril;2;14;7;sábado;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;6
08/04/2007;2007;2007;4;abril;2;15;8;domingo;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;0
09/04/2007;2007;2007;4;abril;2;15;9;segunda-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;1
10/04/2007;2007;2007;4;abril;2;15;10;terça-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;2
11/04/2007;2007;2007;4;abril;2;15;11;quarta-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;3
12/04/2007;2007;2007;4;abril;2;15;12;quinta-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;4
13/04/2007;2007;2007;4;abril;2;15;13;sexta-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;5
14/04/2007;2007;2007;4;abril;2;15;14;sábado;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;6
15/04/2007;2007;2007;4;abril;2;16;15;domingo;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;0
16/04/2007;2007;2007;4;abril;2;16;16;segunda-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;1
17/04/2007;2007;2007;4;abril;2;16;17;terça-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;2
18/04/2007;2007;2007;4;abril;2;16;18;quarta-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;3
19/04/2007;2007;2007;4;abril;2;16;19;quinta-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;4
20/04/2007;2007;2007;4;abril;2;16;20;sexta-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;5
21/04/2007;2007;2007;4;abril;2;16;21;sábado;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;6
22/04/2007;2007;2007;4;abril;2;17;22;domingo;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;0
23/04/2007;2007;2007;4;abril;2;17;23;segunda-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;1
24/04/2007;2007;2007;4;abril;2;17;24;terça-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;2
25/04/2007;2007;2007;4;abril;2;17;25;quarta-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;3
26/04/2007;2007;2007;4;abril;2;17;26;quinta-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;4
27/04/2007;2007;2007;4;abril;2;17;27;sexta-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;5
28/04/2007;2007;2007;4;abril;2;17;28;sábado;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;6
29/04/2007;2007;2007;4;abril;2;18;29;domingo;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;0
30/04/2007;2007;2007;4;abril;2;18;30;segunda-feira;Abr/07;200704;1Sem-07;200701;2ºTRI;ABR;1
01/05/2007;2007;2007;5;maio;2;18;1;terça-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;2
02/05/2007;2007;2007;5;maio;2;18;2;quarta-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;3
03/05/2007;2007;2007;5;maio;2;18;3;quinta-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;4
04/05/2007;2007;2007;5;maio;2;18;4;sexta-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;5
05/05/2007;2007;2007;5;maio;2;18;5;sábado;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;6
06/05/2007;2007;2007;5;maio;2;19;6;domingo;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;0
07/05/2007;2007;2007;5;maio;2;19;7;segunda-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;1
08/05/2007;2007;2007;5;maio;2;19;8;terça-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;2
09/05/2007;2007;2007;5;maio;2;19;9;quarta-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;3
10/05/2007;2007;2007;5;maio;2;19;10;quinta-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;4
11/05/2007;2007;2007;5;maio;2;19;11;sexta-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;5
12/05/2007;2007;2007;5;maio;2;19;12;sábado;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;6
13/05/2007;2007;2007;5;maio;2;20;13;domingo;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;0
14/05/2007;2007;2007;5;maio;2;20;14;segunda-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;1
15/05/2007;2007;2007;5;maio;2;20;15;terça-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;2
16/05/2007;2007;2007;5;maio;2;20;16;quarta-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;3
17/05/2007;2007;2007;5;maio;2;20;17;quinta-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;4
18/05/2007;2007;2007;5;maio;2;20;18;sexta-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;5
19/05/2007;2007;2007;5;maio;2;20;19;sábado;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;6
20/05/2007;2007;2007;5;maio;2;21;20;domingo;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;0
21/05/2007;2007;2007;5;maio;2;21;21;segunda-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;1
22/05/2007;2007;2007;5;maio;2;21;22;terça-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;2
23/05/2007;2007;2007;5;maio;2;21;23;quarta-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;3
24/05/2007;2007;2007;5;maio;2;21;24;quinta-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;4
25/05/2007;2007;2007;5;maio;2;21;25;sexta-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;5
26/05/2007;2007;2007;5;maio;2;21;26;sábado;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;6
27/05/2007;2007;2007;5;maio;2;22;27;domingo;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;0
28/05/2007;2007;2007;5;maio;2;22;28;segunda-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;1
29/05/2007;2007;2007;5;maio;2;22;29;terça-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;2
30/05/2007;2007;2007;5;maio;2;22;30;quarta-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;3
31/05/2007;2007;2007;5;maio;2;22;31;quinta-feira;Mai/07;200705;1Sem-07;200701;2ºTRI;MAI;4
01/06/2007;2007;2007;6;junho;2;22;1;sexta-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;5
02/06/2007;2007;2007;6;junho;2;22;2;sábado;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;6
03/06/2007;2007;2007;6;junho;2;23;3;domingo;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;0
04/06/2007;2007;2007;6;junho;2;23;4;segunda-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;1
05/06/2007;2007;2007;6;junho;2;23;5;terça-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;2
06/06/2007;2007;2007;6;junho;2;23;6;quarta-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;3
07/06/2007;2007;2007;6;junho;2;23;7;quinta-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;4
08/06/2007;2007;2007;6;junho;2;23;8;sexta-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;5
09/06/2007;2007;2007;6;junho;2;23;9;sábado;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;6
10/06/2007;2007;2007;6;junho;2;24;10;domingo;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;0
11/06/2007;2007;2007;6;junho;2;24;11;segunda-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;1
12/06/2007;2007;2007;6;junho;2;24;12;terça-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;2
13/06/2007;2007;2007;6;junho;2;24;13;quarta-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;3
14/06/2007;2007;2007;6;junho;2;24;14;quinta-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;4
15/06/2007;2007;2007;6;junho;2;24;15;sexta-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;5
16/06/2007;2007;2007;6;junho;2;24;16;sábado;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;6
17/06/2007;2007;2007;6;junho;2;25;17;domingo;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;0
18/06/2007;2007;2007;6;junho;2;25;18;segunda-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;1
19/06/2007;2007;2007;6;junho;2;25;19;terça-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;2
20/06/2007;2007;2007;6;junho;2;25;20;quarta-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;3
21/06/2007;2007;2007;6;junho;2;25;21;quinta-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;4
22/06/2007;2007;2007;6;junho;2;25;22;sexta-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;5
23/06/2007;2007;2007;6;junho;2;25;23;sábado;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;6
24/06/2007;2007;2007;6;junho;2;26;24;domingo;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;0
25/06/2007;2007;2007;6;junho;2;26;25;segunda-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;1
26/06/2007;2007;2007;6;junho;2;26;26;terça-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;2
27/06/2007;2007;2007;6;junho;2;26;27;quarta-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;3
28/06/2007;2007;2007;6;junho;2;26;28;quinta-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;4
29/06/2007;2007;2007;6;junho;2;26;29;sexta-feira;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;5
30/06/2007;2007;2007;6;junho;2;26;30;sábado;Jun/07;200706;1Sem-07;200701;2ºTRI;JUN;6
01/07/2007;2007;2007;7;julho;3;27;1;domingo;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;0
02/07/2007;2007;2007;7;julho;3;27;2;segunda-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;1
03/07/2007;2007;2007;7;julho;3;27;3;terça-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;2
04/07/2007;2007;2007;7;julho;3;27;4;quarta-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;3
05/07/2007;2007;2007;7;julho;3;27;5;quinta-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;4
06/07/2007;2007;2007;7;julho;3;27;6;sexta-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;5
07/07/2007;2007;2007;7;julho;3;27;7;sábado;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;6
08/07/2007;2007;2007;7;julho;3;28;8;domingo;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;0
09/07/2007;2007;2007;7;julho;3;28;9;segunda-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;1
10/07/2007;2007;2007;7;julho;3;28;10;terça-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;2
11/07/2007;2007;2007;7;julho;3;28;11;quarta-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;3
12/07/2007;2007;2007;7;julho;3;28;12;quinta-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;4
13/07/2007;2007;2007;7;julho;3;28;13;sexta-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;5
14/07/2007;2007;2007;7;julho;3;28;14;sábado;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;6
15/07/2007;2007;2007;7;julho;3;29;15;domingo;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;0
16/07/2007;2007;2007;7;julho;3;29;16;segunda-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;1
17/07/2007;2007;2007;7;julho;3;29;17;terça-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;2
18/07/2007;2007;2007;7;julho;3;29;18;quarta-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;3
19/07/2007;2007;2007;7;julho;3;29;19;quinta-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;4
20/07/2007;2007;2007;7;julho;3;29;20;sexta-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;5
21/07/2007;2007;2007;7;julho;3;29;21;sábado;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;6
22/07/2007;2007;2007;7;julho;3;30;22;domingo;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;0
23/07/2007;2007;2007;7;julho;3;30;23;segunda-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;1
24/07/2007;2007;2007;7;julho;3;30;24;terça-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;2
25/07/2007;2007;2007;7;julho;3;30;25;quarta-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;3
26/07/2007;2007;2007;7;julho;3;30;26;quinta-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;4
27/07/2007;2007;2007;7;julho;3;30;27;sexta-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;5
28/07/2007;2007;2007;7;julho;3;30;28;sábado;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;6
29/07/2007;2007;2007;7;julho;3;31;29;domingo;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;0
30/07/2007;2007;2007;7;julho;3;31;30;segunda-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;1
31/07/2007;2007;2007;7;julho;3;31;31;terça-feira;Jul/07;200707;2Sem-07;200702;3ºTRI;JUL;2
01/08/2007;2007;2007;8;agosto;3;31;1;quarta-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;3
02/08/2007;2007;2007;8;agosto;3;31;2;quinta-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;4
03/08/2007;2007;2007;8;agosto;3;31;3;sexta-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;5
04/08/2007;2007;2007;8;agosto;3;31;4;sábado;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;6
05/08/2007;2007;2007;8;agosto;3;32;5;domingo;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;0
06/08/2007;2007;2007;8;agosto;3;32;6;segunda-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;1
07/08/2007;2007;2007;8;agosto;3;32;7;terça-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;2
08/08/2007;2007;2007;8;agosto;3;32;8;quarta-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;3
09/08/2007;2007;2007;8;agosto;3;32;9;quinta-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;4
10/08/2007;2007;2007;8;agosto;3;32;10;sexta-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;5
11/08/2007;2007;2007;8;agosto;3;32;11;sábado;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;6
12/08/2007;2007;2007;8;agosto;3;33;12;domingo;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;0
13/08/2007;2007;2007;8;agosto;3;33;13;segunda-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;1
14/08/2007;2007;2007;8;agosto;3;33;14;terça-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;2
15/08/2007;2007;2007;8;agosto;3;33;15;quarta-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;3
16/08/2007;2007;2007;8;agosto;3;33;16;quinta-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;4
17/08/2007;2007;2007;8;agosto;3;33;17;sexta-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;5
18/08/2007;2007;2007;8;agosto;3;33;18;sábado;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;6
19/08/2007;2007;2007;8;agosto;3;34;19;domingo;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;0
20/08/2007;2007;2007;8;agosto;3;34;20;segunda-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;1
21/08/2007;2007;2007;8;agosto;3;34;21;terça-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;2
22/08/2007;2007;2007;8;agosto;3;34;22;quarta-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;3
23/08/2007;2007;2007;8;agosto;3;34;23;quinta-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;4
24/08/2007;2007;2007;8;agosto;3;34;24;sexta-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;5
25/08/2007;2007;2007;8;agosto;3;34;25;sábado;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;6
26/08/2007;2007;2007;8;agosto;3;35;26;domingo;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;0
27/08/2007;2007;2007;8;agosto;3;35;27;segunda-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;1
28/08/2007;2007;2007;8;agosto;3;35;28;terça-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;2
29/08/2007;2007;2007;8;agosto;3;35;29;quarta-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;3
30/08/2007;2007;2007;8;agosto;3;35;30;quinta-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;4
31/08/2007;2007;2007;8;agosto;3;35;31;sexta-feira;Ago/07;200708;2Sem-07;200702;3ºTRI;AGO;5
01/09/2007;2007;2007;9;setembro;3;35;1;sábado;Set/07;200709;2Sem-07;200702;3ºTRI;SET;6
02/09/2007;2007;2007;9;setembro;3;36;2;domingo;Set/07;200709;2Sem-07;200702;3ºTRI;SET;0
03/09/2007;2007;2007;9;setembro;3;36;3;segunda-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;1
04/09/2007;2007;2007;9;setembro;3;36;4;terça-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;2
05/09/2007;2007;2007;9;setembro;3;36;5;quarta-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;3
06/09/2007;2007;2007;9;setembro;3;36;6;quinta-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;4
07/09/2007;2007;2007;9;setembro;3;36;7;sexta-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;5
08/09/2007;2007;2007;9;setembro;3;36;8;sábado;Set/07;200709;2Sem-07;200702;3ºTRI;SET;6
09/09/2007;2007;2007;9;setembro;3;37;9;domingo;Set/07;200709;2Sem-07;200702;3ºTRI;SET;0
10/09/2007;2007;2007;9;setembro;3;37;10;segunda-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;1
11/09/2007;2007;2007;9;setembro;3;37;11;terça-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;2
12/09/2007;2007;2007;9;setembro;3;37;12;quarta-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;3
13/09/2007;2007;2007;9;setembro;3;37;13;quinta-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;4
14/09/2007;2007;2007;9;setembro;3;37;14;sexta-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;5
15/09/2007;2007;2007;9;setembro;3;37;15;sábado;Set/07;200709;2Sem-07;200702;3ºTRI;SET;6
16/09/2007;2007;2007;9;setembro;3;38;16;domingo;Set/07;200709;2Sem-07;200702;3ºTRI;SET;0
17/09/2007;2007;2007;9;setembro;3;38;17;segunda-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;1
18/09/2007;2007;2007;9;setembro;3;38;18;terça-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;2
19/09/2007;2007;2007;9;setembro;3;38;19;quarta-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;3
20/09/2007;2007;2007;9;setembro;3;38;20;quinta-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;4
21/09/2007;2007;2007;9;setembro;3;38;21;sexta-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;5
22/09/2007;2007;2007;9;setembro;3;38;22;sábado;Set/07;200709;2Sem-07;200702;3ºTRI;SET;6
23/09/2007;2007;2007;9;setembro;3;39;23;domingo;Set/07;200709;2Sem-07;200702;3ºTRI;SET;0
24/09/2007;2007;2007;9;setembro;3;39;24;segunda-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;1
25/09/2007;2007;2007;9;setembro;3;39;25;terça-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;2
26/09/2007;2007;2007;9;setembro;3;39;26;quarta-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;3
27/09/2007;2007;2007;9;setembro;3;39;27;quinta-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;4
28/09/2007;2007;2007;9;setembro;3;39;28;sexta-feira;Set/07;200709;2Sem-07;200702;3ºTRI;SET;5
29/09/2007;2007;2007;9;setembro;3;39;29;sábado;Set/07;200709;2Sem-07;200702;3ºTRI;SET;6
30/09/2007;2007;2007;9;setembro;3;40;30;domingo;Set/07;200709;2Sem-07;200702;3ºTRI;SET;0
01/10/2007;2007;2007;10;outubro;4;40;1;segunda-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;1
02/10/2007;2007;2007;10;outubro;4;40;2;terça-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;2
03/10/2007;2007;2007;10;outubro;4;40;3;quarta-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;3
04/10/2007;2007;2007;10;outubro;4;40;4;quinta-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;4
05/10/2007;2007;2007;10;outubro;4;40;5;sexta-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;5
06/10/2007;2007;2007;10;outubro;4;40;6;sábado;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;6
07/10/2007;2007;2007;10;outubro;4;41;7;domingo;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;0
08/10/2007;2007;2007;10;outubro;4;41;8;segunda-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;1
09/10/2007;2007;2007;10;outubro;4;41;9;terça-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;2
10/10/2007;2007;2007;10;outubro;4;41;10;quarta-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;3
11/10/2007;2007;2007;10;outubro;4;41;11;quinta-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;4
12/10/2007;2007;2007;10;outubro;4;41;12;sexta-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;5
13/10/2007;2007;2007;10;outubro;4;41;13;sábado;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;6
14/10/2007;2007;2007;10;outubro;4;42;14;domingo;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;0
15/10/2007;2007;2007;10;outubro;4;42;15;segunda-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;1
16/10/2007;2007;2007;10;outubro;4;42;16;terça-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;2
17/10/2007;2007;2007;10;outubro;4;42;17;quarta-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;3
18/10/2007;2007;2007;10;outubro;4;42;18;quinta-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;4
19/10/2007;2007;2007;10;outubro;4;42;19;sexta-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;5
20/10/2007;2007;2007;10;outubro;4;42;20;sábado;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;6
21/10/2007;2007;2007;10;outubro;4;43;21;domingo;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;0
22/10/2007;2007;2007;10;outubro;4;43;22;segunda-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;1
23/10/2007;2007;2007;10;outubro;4;43;23;terça-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;2
24/10/2007;2007;2007;10;outubro;4;43;24;quarta-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;3
25/10/2007;2007;2007;10;outubro;4;43;25;quinta-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;4
26/10/2007;2007;2007;10;outubro;4;43;26;sexta-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;5
27/10/2007;2007;2007;10;outubro;4;43;27;sábado;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;6
28/10/2007;2007;2007;10;outubro;4;44;28;domingo;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;0
29/10/2007;2007;2007;10;outubro;4;44;29;segunda-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;1
30/10/2007;2007;2007;10;outubro;4;44;30;terça-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;2
31/10/2007;2007;2007;10;outubro;4;44;31;quarta-feira;Out/07;200710;2Sem-07;200702;4ºTRI;OUT;3
01/11/2007;2007;2007;11;novembro;4;44;1;quinta-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;4
02/11/2007;2007;2007;11;novembro;4;44;2;sexta-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;5
03/11/2007;2007;2007;11;novembro;4;44;3;sábado;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;6
04/11/2007;2007;2007;11;novembro;4;45;4;domingo;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;0
05/11/2007;2007;2007;11;novembro;4;45;5;segunda-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;1
